0.53
0.23
0.29
0.34
0.26
1.09
0.38
0.6
0.05
0.16
0.37
0.41
1.34
0.13
0.1
0.34
0.1
0.39
0.36
0.46
0.51
0.27
0.15
0.64
0.5
