0.23
0.37
0.71
0.77
0.39
0.04
1.72
0.11
0.2
0.61
0.05
0.06
0.66
0.67
1.54
0.19
0.31
0.79
0.93
0.23
0.07
0.23
0.97
0
0.22
0.58
0.14
1.22
0.22
0.15
1.3
0.28
0.82
0.18
0.23
0.01
0.65
0.11
0.56
0.05
0.6
