0.23
0.12
0.81
0.26
0.55
0.3
0.17
0.19
0.26
0.28
0.18
0.84
0.16
0.16
0.4
0.58
0.27
0.23
0.41
0.47
0.31
0.27
0.45
0.21
0.39
