3.4
4.23
5.28
2.56
2.52
2.26
5.1
3.91
3.18
2.61
2.69
5.62
7.24
2.34
6.07
3.03
1.88
3.18
3.92
2.4
2.98
2.71
5.51
3.39
2.31
