85.0
82.0
90.0
61.0
84.0
86.0
87.0
89.0
85.0
78.0
88.0
88.0
88.0
68.0
93.0
79.0
87.0
76.0
87.0
88.0
78.0
90.0
65.0
90.0
75.0
