2.98
2.22
3.08
2.93
2.47
4.28
2.41
2.83
2.32
1.61
2.96
4.24
2.89
3.92
2.4
2.26
1.72
2.24
4.63
3.19
3.01
4.4
3.1
2.92
3.49
3.29
2.71
4.99
2.7
3.31
