78.0
79.0
77.0
80.0
78.0
75.0
79.0
79.0
81.0
79.0
80.0
79.0
79.0
76.0
76.0
78.0
81.0
78.0
79.0
76.0
75.0
77.0
74.0
79.0
76.0
79.0
76.0
80.0
76.0
80.0
78.0
79.0
79.0
80.0
79.0
77.0
80.0
80.0
80.0
80.0
79.0
